1514764800000,5a4980f57c459f246b63d649,1|lat:391ms
1514772000000,5a49915f7c459f246b63d661,3|lat:401ms
1516158000000,5a5ea0147c459f29e79b44ce,36|lat:280ms,5a5e2b577c459f29e79b4386,17|lat:280ms,5a5d34cb7c459f29e79b4199,11|lat:280ms
1516161600000,5a5e51dc7c459f29e79b4403,37|lat:267ms,5a5ea0147c459f29e79b44ce,25|lat:267ms,5a5e9e347c459f29e79b44cb,12|lat:267ms
1516165200000,5a5e51dc7c459f29e79b4403,30|lat:251ms,5a5ea0147c459f29e79b44ce,29|lat:251ms,5a5e2b577c459f29e79b4386,9|lat:251ms
1516168800000,5a5e51dc7c459f29e79b4403,17|lat:228ms,5a5ea0147c459f29e79b44ce,12|lat:228ms,5a5e2b577c459f29e79b4386,8|lat:228ms
1516172400000,5a5e51dc7c459f29e79b4403,17|lat:208ms,5a5ea0147c459f29e79b44ce,10|lat:208ms,5a5e2b577c459f29e79b4386,10|lat:208ms
1516176000000,5a5ea0147c459f29e79b44ce,11|lat:186ms,5a5e51dc7c459f29e79b4403,7|lat:186ms,5a5e2b577c459f29e79b4386,5|lat:186ms
1516179600000,5a5ea0147c459f29e79b44ce,15|lat:253ms,5a5e51dc7c459f29e79b4403,13|lat:253ms,5a5e2b577c459f29e79b4386,5|lat:253ms
1516183200000,5a5e51dc7c459f29e79b4403,35|lat:218ms,5a5ea0147c459f29e79b44ce,16|lat:218ms,5a5e2b577c459f29e79b4386,9|lat:218ms
1516186800000,5a5e51dc7c459f29e79b4403,42|lat:193ms,5a5ea0147c459f29e79b44ce,32|lat:193ms,5a5e2b577c459f29e79b4386,10|lat:193ms
1516190400000,5a5e51dc7c459f29e79b4403,76|lat:173ms,5a5e6dd27c459f29e79b4461,51|lat:173ms,5a5ea0147c459f29e79b44ce,31|lat:173ms
1516194000000,5a5e6dd27c459f29e79b4461,192|lat:147ms,5a5e51dc7c459f29e79b4403,80|lat:147ms,5a5ea0147c459f29e79b44ce,50|lat:147ms
1516197600000,5a5e6dd27c459f29e79b4461,218|lat:122ms,5a5e51dc7c459f29e79b4403,58|lat:122ms,5a5f293f7c459f29e79b45dc,55|lat:122ms
1516201200000,5a5e6dd27c459f29e79b4461,180|lat:83ms,5a5e96497c459f29e79b44bd,49|lat:83ms,5a5f293f7c459f29e79b45dc,48|lat:83ms
1516204800000,5a5e6dd27c459f29e79b4461,202|lat:56ms,5a5e51dc7c459f29e79b4403,39|lat:56ms,5a5f293f7c459f29e79b45dc,34|lat:56ms
1516208400000,5a5e6dd27c459f29e79b4461,150|lat:205ms,5a5f71d87c459f29e79b46ad,126|lat:205ms,5a5f54317c459f29e79b4649,77|lat:205ms
1516212000000,5a5f71d87c459f29e79b46ad,153|lat:153ms,5a5e6dd27c459f29e79b4461,146|lat:153ms,5a5f54317c459f29e79b4649,93|lat:153ms
1516215600000,5a5f71d87c459f29e79b46ad,229|lat:123ms,5a5e6dd27c459f29e79b4461,69|lat:123ms,5a5f54317c459f29e79b4649,51|lat:123ms
1516219200000,5a5f71d87c459f29e79b46ad,216|lat:105ms,5a5e6dd27c459f29e79b4461,60|lat:105ms,5a5f74ba7c459f29e79b46b7,37|lat:105ms
1516222800000,5a5f71d87c459f29e79b46ad,132|lat:72ms,5a5e6dd27c459f29e79b4461,42|lat:72ms,5a5f54317c459f29e79b4649,34|lat:72ms
1516226400000,5a5f71d87c459f29e79b46ad,106|lat:53ms,5a5f54317c459f29e79b4649,29|lat:53ms,5a5e328e7c459f29e79b43a9,19|lat:53ms
1516230000000,5a5f71d87c459f29e79b46ad,70|lat:41ms,5a5f54317c459f29e79b4649,37|lat:41ms,5a5f1ea77c459f29e79b45ba,18|lat:41ms
1516233600000,5a5f71d87c459f29e79b46ad,42|lat:314ms,5a5f54317c459f29e79b4649,15|lat:314ms,5a5e5d997c459f29e79b442b,13|lat:314ms
1516237200000,5a5f71d87c459f29e79b46ad,43|lat:307ms,5a5e888a7c459f29e79b44a0,15|lat:307ms,5a5f74ba7c459f29e79b46b7,13|lat:307ms
1516240800000,5a5f71d87c459f29e79b46ad,45|lat:304ms,5a5f74ba7c459f29e79b46b7,14|lat:304ms,5a5f54317c459f29e79b4649,13|lat:304ms
1516244400000,5a5f71d87c459f29e79b46ad,23|lat:289ms,5a5f74ba7c459f29e79b46b7,12|lat:289ms,5a5f54317c459f29e79b4649,8|lat:289ms
1516248000000,5a5f71d87c459f29e79b46ad,43|lat:286ms,5a5f74ba7c459f29e79b46b7,14|lat:286ms,5a5e888a7c459f29e79b44a0,4|lat:286ms
1516251600000,5a5f71d87c459f29e79b46ad,20|lat:272ms,5a5c89b67c459f29e79b401d,5|lat:272ms,5a5f1ea77c459f29e79b45ba,4|lat:272ms
1516255200000,5a5f71d87c459f29e79b46ad,26|lat:262ms,5a5f54317c459f29e79b4649,4|lat:262ms,5a5f87837c459f29e79b46fe,3|lat:262ms
1516258800000,5a5f71d87c459f29e79b46ad,14|lat:237ms,5a5e6dd27c459f29e79b4461,5|lat:237ms,5a5f74ba7c459f29e79b46b7,3|lat:237ms
1516262400000,5a5f71d87c459f29e79b46ad,12|lat:203ms,5a5e6dd27c459f29e79b4461,2|lat:203ms,5a5f1ea77c459f29e79b45ba,1|lat:203ms
1516266000000,5a5f71d87c459f29e79b46ad,10|lat:177ms,5a5ebc357c459f29e79b44f6,5|lat:177ms,5a5f1ec07c459f29e79b45be,2|lat:177ms
1516269600000,5a5f71d87c459f29e79b46ad,5|lat:220ms,5a5fe26f10f40f00018bc84a,4|lat:220ms,5a5e41d67c459f29e79b43d7,2|lat:220ms
1516273200000,5a5f74ba7c459f29e79b46b7,10|lat:193ms,5a5f71d87c459f29e79b46ad,9|lat:193ms,5a5fe26f10f40f00018bc84a,8|lat:193ms
1516276800000,5a5f71d87c459f29e79b46ad,19|lat:175ms,5a5f74ba7c459f29e79b46b7,9|lat:175ms,5a5fe26f10f40f00018bc84a,8|lat:175ms
1516280400000,5a5fd0b610f40f00018bc821,30|lat:142ms,5a5f71d87c459f29e79b46ad,14|lat:142ms,5a5fe26f10f40f00018bc84a,9|lat:142ms
1516284000000,5a5f71d87c459f29e79b46ad,27|lat:132ms,5a5fd0b610f40f00018bc821,19|lat:132ms,5a5faa4d7c459f29e79b4781,18|lat:132ms
1516287600000,5a5f71d87c459f29e79b46ad,28|lat:76ms,5a5faa4d7c459f29e79b4781,20|lat:76ms,5a5fa7387c459f29e79b4776,17|lat:76ms
1516291200000,5a5fa7387c459f29e79b4776,19|lat:72ms,5a5fd0b610f40f00018bc821,18|lat:72ms,5a5fa1297c459f29e79b4763,14|lat:72ms
1516294800000,5a5fc60510f40f00018bc7fd,83|lat:68ms,5a5faa4d7c459f29e79b4781,18|lat:68ms,5a5fe26f10f40f00018bc84a,17|lat:68ms
1516298400000,5a5fc60510f40f00018bc7fd,88|lat:65ms,5a5fe26f10f40f00018bc84a,18|lat:65ms,5a5fa7387c459f29e79b4776,16|lat:65ms
1516302000000,5a5fc60510f40f00018bc7fd,68|lat:60ms,5a5fa7387c459f29e79b4776,21|lat:60ms,5a5fe26f10f40f00018bc84a,14|lat:60ms
1516305600000,5a5fc60510f40f00018bc7fd,64|lat:52ms,5a5fe26f10f40f00018bc84a,22|lat:52ms,5a5fabfb7c459f29e79b4787,9|lat:52ms
1516309200000,5a60fb2610f40f00018bcb66,41|lat:47ms,5a61023710f40f00018bcb82,23|lat:47ms,5a5fc60510f40f00018bc7fd,19|lat:47ms
1516312800000,5a60fb2610f40f00018bcb66,44|lat:228ms,5a61023710f40f00018bcb82,43|lat:228ms,5a5fc60510f40f00018bc7fd,42|lat:228ms
1516316400000,5a60fb2610f40f00018bcb66,50|lat:223ms,5a60f81710f40f00018bcb5e,25|lat:223ms,5a61023710f40f00018bcb82,24|lat:223ms
1516320000000,5a60fb2610f40f00018bcb66,31|lat:216ms,5a5fc60510f40f00018bc7fd,27|lat:216ms,5a61023710f40f00018bcb82,19|lat:216ms
1516323600000,5a60fb2610f40f00018bcb66,24|lat:202ms,5a61023710f40f00018bcb82,22|lat:202ms,5a60f81710f40f00018bcb5e,19|lat:202ms
1516327200000,5a60fb2610f40f00018bcb66,25|lat:192ms,5a60f81710f40f00018bcb5e,20|lat:192ms,5a61365310f40f00018bcc23,15|lat:192ms
1516330800000,5a61365310f40f00018bcc23,30|lat:189ms,5a60f81710f40f00018bcb5e,29|lat:189ms,5a61505e10f40f00018bcc50,26|lat:189ms
1516334400000,5a61365310f40f00018bcc23,34|lat:186ms,5a61505e10f40f00018bcc50,29|lat:186ms,5a60f81710f40f00018bcb5e,26|lat:186ms
1516338000000,5a61365310f40f00018bcc23,21|lat:183ms,5a60f81710f40f00018bcb5e,18|lat:183ms,5a61505e10f40f00018bcc50,17|lat:183ms
1516341600000,5a614a5310f40f00018bcc49,18|lat:182ms,5a60f81710f40f00018bcb5e,16|lat:182ms,5a61505e10f40f00018bcc50,12|lat:182ms
1516345200000,5a61365310f40f00018bcc23,16|lat:183ms,5a614a5310f40f00018bcc49,15|lat:183ms,5a61505e10f40f00018bcc50,14|lat:183ms
1516348800000,5a61505e10f40f00018bcc50,12|lat:182ms,5a60f81710f40f00018bcb5e,12|lat:182ms,5a61444c10f40f00018bcc3f,5|lat:182ms
1516352400000,5a60f81710f40f00018bcb5e,15|lat:157ms,5a61365310f40f00018bcc23,9|lat:157ms,5a61023710f40f00018bcb82,8|lat:157ms
1516356000000,5a61505e10f40f00018bcc50,17|lat:148ms,5a61365310f40f00018bcc23,17|lat:148ms,5a60f81710f40f00018bcb5e,13|lat:148ms
1516359600000,5a61505e10f40f00018bcc50,41|lat:125ms,5a61365310f40f00018bcc23,32|lat:125ms,5a61444c10f40f00018bcc3f,18|lat:125ms
1516363200000,5a61cc4010f40f00018bcd4b,41|lat:110ms,5a61505e10f40f00018bcc50,34|lat:110ms,5a61365310f40f00018bcc23,32|lat:110ms
1516366800000,5a61505e10f40f00018bcc50,71|lat:92ms,5a61365310f40f00018bcc23,56|lat:92ms,5a614a5310f40f00018bcc49,50|lat:92ms
1516370400000,5a61cfd010f40f00018bcd5b,104|lat:65ms,5a61505e10f40f00018bcc50,74|lat:65ms,5a61cc4010f40f00018bcd4b,60|lat:65ms
1516374000000,5a61cfd010f40f00018bcd5b,117|lat:297ms,5a61c1bb10f40f00018bcd26,96|lat:297ms,5a61505e10f40f00018bcc50,62|lat:297ms
1516377600000,5a61cfd010f40f00018bcd5b,108|lat:254ms,5a61c1bb10f40f00018bcd26,104|lat:254ms,5a61365310f40f00018bcc23,45|lat:254ms
1516381200000,5a61cfd010f40f00018bcd5b,103|lat:214ms,5a61c1bb10f40f00018bcd26,92|lat:214ms,5a61505e10f40f00018bcc50,57|lat:214ms
1516384800000,5a621c9210f40f00018bce68,89|lat:188ms,5a61c1bb10f40f00018bcd26,51|lat:188ms,5a61cfd010f40f00018bcd5b,44|lat:188ms
1516388400000,5a621c9210f40f00018bce68,73|lat:173ms,5a60f81710f40f00018bcb5e,30|lat:173ms,5a614a5310f40f00018bcc49,27|lat:173ms
1516392000000,5a621c9210f40f00018bce68,59|lat:167ms,5a6241b810f40f00018bcee5,36|lat:167ms,5a61505e10f40f00018bcc50,30|lat:167ms
1516395600000,5a61cfd010f40f00018bcd5b,43|lat:158ms,5a6241b810f40f00018bcee5,33|lat:158ms,5a621c9210f40f00018bce68,32|lat:158ms
1516399200000,5a61f5d610f40f00018bcdd1,73|lat:150ms,5a621c9210f40f00018bce68,36|lat:150ms,5a61cfd010f40f00018bcd5b,29|lat:150ms
1516402800000,5a61f5d610f40f00018bcdd1,63|lat:142ms,5a621c9210f40f00018bce68,36|lat:142ms,5a61cfd010f40f00018bcd5b,19|lat:142ms
1516406400000,5a61f5d610f40f00018bcdd1,55|lat:135ms,5a61558f10f40f00018bcc5d,26|lat:135ms,5a621c9210f40f00018bce68,20|lat:135ms
1516410000000,5a61f5d610f40f00018bcdd1,76|lat:322ms,5a61c1bb10f40f00018bcd26,19|lat:322ms,5a61558f10f40f00018bcc5d,15|lat:322ms
1516413600000,5a61f5d610f40f00018bcdd1,62|lat:322ms,5a61c1bb10f40f00018bcd26,26|lat:322ms,5a6252c510f40f00018bcf20,19|lat:322ms
1516417200000,5a61f5d610f40f00018bcdd1,118|lat:323ms,5a629f0210f40f00018bcfe9,24|lat:323ms,5a621c9210f40f00018bce68,20|lat:323ms
1516420800000,5a61f5d610f40f00018bcdd1,109|lat:313ms,5a629f0210f40f00018bcfe9,35|lat:313ms,5a61cfd010f40f00018bcd5b,14|lat:313ms
1516424400000,5a61f5d610f40f00018bcdd1,102|lat:298ms,5a629f0210f40f00018bcfe9,33|lat:298ms,5a61cfd010f40f00018bcd5b,22|lat:298ms
1516428000000,5a61cfd010f40f00018bcd5b,52|lat:289ms,5a629f0210f40f00018bcfe9,28|lat:289ms,5a61f5d610f40f00018bcdd1,14|lat:289ms
1516431600000,5a61cfd010f40f00018bcd5b,40|lat:246ms,5a629f0210f40f00018bcfe9,15|lat:246ms,5a62b18a10f40f00018bcff7,6|lat:246ms
1516435200000,5a61cfd010f40f00018bcd5b,23|lat:230ms,5a629f0210f40f00018bcfe9,15|lat:230ms,5a61f5d610f40f00018bcdd1,6|lat:230ms
1516438800000,5a61cfd010f40f00018bcd5b,28|lat:212ms,5a629f0210f40f00018bcfe9,9|lat:212ms,5a62950710f40f00018bcfd0,5|lat:212ms
1516442400000,5a61cfd010f40f00018bcd5b,40|lat:194ms,5a629f0210f40f00018bcfe9,21|lat:194ms,5a62950710f40f00018bcfd0,5|lat:194ms
1516446000000,5a61cfd010f40f00018bcd5b,58|lat:175ms,5a629f0210f40f00018bcfe9,57|lat:175ms,5a62b18a10f40f00018bcff7,9|lat:175ms
1516449600000,5a61cfd010f40f00018bcd5b,78|lat:167ms,5a629f0210f40f00018bcfe9,73|lat:167ms,5a62950710f40f00018bcfd0,13|lat:167ms
1516453200000,5a629f0210f40f00018bcfe9,115|lat:322ms,5a61cfd010f40f00018bcd5b,82|lat:322ms,5a621c9210f40f00018bce68,17|lat:322ms
1516456800000,5a61cfd010f40f00018bcd5b,111|lat:289ms,5a629f0210f40f00018bcfe9,99|lat:289ms,5a62950710f40f00018bcfd0,20|lat:289ms
1516460400000,5a629f0210f40f00018bcfe9,35|lat:251ms,5a62950710f40f00018bcfd0,18|lat:251ms,5a6227b610f40f00018bce8a,14|lat:251ms
1516464000000,5a629f0210f40f00018bcfe9,69|lat:235ms,5a636aba10f40f00018bd094,18|lat:235ms,5a621c9210f40f00018bce68,17|lat:235ms
1516467600000,5a629f0210f40f00018bcfe9,59|lat:220ms,5a636aba10f40f00018bd094,59|lat:220ms,5a63696010f40f00018bd091,27|lat:220ms
1516471200000,5a63696010f40f00018bd091,108|lat:186ms,5a636aba10f40f00018bd094,36|lat:186ms,5a6227b610f40f00018bce8a,16|lat:186ms
1516474800000,5a63696010f40f00018bd091,131|lat:170ms,5a636aba10f40f00018bd094,33|lat:170ms,5a6392c110f40f00018bd0af,26|lat:170ms
1516478400000,5a63696010f40f00018bd091,133|lat:149ms,5a6392c110f40f00018bd0af,53|lat:149ms,5a636aba10f40f00018bd094,36|lat:149ms
1516482000000,5a63696010f40f00018bd091,146|lat:140ms,5a6392c110f40f00018bd0af,47|lat:140ms,5a636aba10f40f00018bd094,24|lat:140ms
1516485600000,5a63696010f40f00018bd091,136|lat:213ms,5a6392c110f40f00018bd0af,59|lat:213ms,5a636aba10f40f00018bd094,20|lat:213ms
1516489200000,5a63696010f40f00018bd091,144|lat:199ms,5a6392c110f40f00018bd0af,33|lat:199ms,5a636aba10f40f00018bd094,27|lat:199ms
1516492800000,5a63696010f40f00018bd091,97|lat:192ms,5a639e2b10f40f00018bd0c2,44|lat:192ms,5a6392c110f40f00018bd0af,36|lat:192ms
1516496400000,5a63696010f40f00018bd091,67|lat:184ms,5a639e2b10f40f00018bd0c2,64|lat:184ms,5a6398c110f40f00018bd0b8,23|lat:184ms
1516500000000,5a63696010f40f00018bd091,79|lat:175ms,5a639e2b10f40f00018bd0c2,52|lat:175ms,5a6392c110f40f00018bd0af,21|lat:175ms
1516503600000,5a639e2b10f40f00018bd0c2,58|lat:167ms,5a63696010f40f00018bd091,49|lat:167ms,5a6392c110f40f00018bd0af,31|lat:167ms
1516507200000,5a639e2b10f40f00018bd0c2,48|lat:160ms,5a63696010f40f00018bd091,44|lat:160ms,5a6398c110f40f00018bd0b8,13|lat:160ms
1516510800000,5a639e2b10f40f00018bd0c2,43|lat:158ms,5a63696010f40f00018bd091,30|lat:158ms,5a6398c110f40f00018bd0b7,11|lat:158ms
1516514400000,5a639e2b10f40f00018bd0c2,24|lat:150ms,5a63696010f40f00018bd091,20|lat:150ms,5a6398c110f40f00018bd0b7,17|lat:150ms
1516518000000,5a639e2b10f40f00018bd0c2,24|lat:139ms,5a63696010f40f00018bd091,20|lat:139ms,5a6392c110f40f00018bd0af,11|lat:139ms
1516521600000,5a639e2b10f40f00018bd0c2,20|lat:96ms,5a63696010f40f00018bd091,12|lat:96ms,5a6398c110f40f00018bd0b8,8|lat:96ms
1516525200000,5a639e2b10f40f00018bd0c2,20|lat:77ms,5a63696010f40f00018bd091,9|lat:77ms,5a6392c110f40f00018bd0af,6|lat:77ms
1516528800000,5a63696010f40f00018bd091,19|lat:60ms,5a639e2b10f40f00018bd0c2,13|lat:60ms,5a6392c110f40f00018bd0af,10|lat:60ms
1516532400000,5a63696010f40f00018bd091,32|lat:44ms,5a6398c110f40f00018bd0b7,16|lat:44ms,5a6398c110f40f00018bd0b8,9|lat:44ms
1516536000000,5a63696010f40f00018bd091,40|lat:30ms,5a6398c110f40f00018bd0b7,21|lat:30ms,5a6398c110f40f00018bd0b8,16|lat:30ms
1516539600000,5a63696010f40f00018bd091,52|lat:205ms,5a6398c110f40f00018bd0b7,29|lat:205ms,5a6398c110f40f00018bd0b8,14|lat:205ms
1516543200000,5a63696010f40f00018bd091,53|lat:178ms,5a6398c110f40f00018bd0b7,41|lat:178ms,5a621c9210f40f00018bce68,13|lat:178ms
1516546800000,5a639e2b10f40f00018bd0c2,64|lat:150ms,5a63696010f40f00018bd091,60|lat:150ms,5a6398c110f40f00018bd0b7,24|lat:150ms
1516550400000,5a633a9b10f40f00018bd06e,103|lat:97ms,5a639e2b10f40f00018bd0c2,74|lat:97ms,5a63696010f40f00018bd091,71|lat:97ms
1516554000000,5a633a9b10f40f00018bd06e,164|lat:74ms,5a639e2b10f40f00018bd0c2,58|lat:74ms,5a63696010f40f00018bd091,47|lat:74ms
1516557600000,5a633a9b10f40f00018bd06e,116|lat:61ms,5a639e2b10f40f00018bd0c2,63|lat:61ms,5a63696010f40f00018bd091,31|lat:61ms
1516561200000,5a633a9b10f40f00018bd06e,75|lat:40ms,5a639e2b10f40f00018bd0c2,69|lat:40ms,5a6398d210f40f00018bd0ba,33|lat:40ms
1516564800000,5a633a9b10f40f00018bd06e,87|lat:22ms,5a639e2b10f40f00018bd0c2,63|lat:22ms,5a6398d210f40f00018bd0ba,38|lat:22ms
1516568400000,5a633a9b10f40f00018bd06e,101|lat:18ms,5a639e2b10f40f00018bd0c2,50|lat:18ms,5a6398d210f40f00018bd0ba,34|lat:18ms
1516572000000,5a633a9b10f40f00018bd06e,52|lat:286ms,5a639e2b10f40f00018bd0c2,29|lat:286ms,5a6398d210f40f00018bd0ba,19|lat:286ms
1516575600000,5a633a9b10f40f00018bd06e,20|lat:264ms,5a61f48610f40f00018bcdcc,9|lat:264ms,5a651b7510f40f00018bd1f7,7|lat:264ms
1516579200000,5a633a9b10f40f00018bd06e,38|lat:244ms,5a638ed310f40f00018bd0ab,7|lat:244ms,5a63c9f610f40f00018bd0ee,6|lat:244ms
1516582800000,5a633a9b10f40f00018bd06e,45|lat:223ms,5a653c9810f40f00018bd214,11|lat:223ms,5a653c2a10f40f00018bd213,10|lat:223ms
1516586400000,5a633a9b10f40f00018bd06e,61|lat:206ms,5a64d14110f40f00018bd1a9,57|lat:206ms,5a653c9810f40f00018bd214,26|lat:206ms
1516590000000,5a64d14110f40f00018bd1a9,112|lat:199ms,5a653c9810f40f00018bd214,26|lat:199ms,5a653b4310f40f00018bd20f,19|lat:199ms
1516593600000,5a64d14110f40f00018bd1a9,75|lat:182ms,5a653b4310f40f00018bd20f,22|lat:182ms,5a653c2a10f40f00018bd213,22|lat:182ms
1516597200000,5a64d14110f40f00018bd1a9,36|lat:170ms,5a653c9810f40f00018bd214,15|lat:170ms,5a653c2a10f40f00018bd213,12|lat:170ms
1516600800000,5a64d14110f40f00018bd1a9,17|lat:150ms,5a653c9810f40f00018bd214,13|lat:150ms,5a653c2a10f40f00018bd213,9|lat:150ms
1516604400000,5a64d14110f40f00018bd1a9,13|lat:125ms,5a653c9810f40f00018bd214,8|lat:125ms,5a6542ce10f40f00018bd219,7|lat:125ms
1516608000000,5a64d14110f40f00018bd1a9,14|lat:297ms,5a653c9810f40f00018bd214,10|lat:297ms,5a653c2a10f40f00018bd213,6|lat:297ms
1516611600000,5a64d14110f40f00018bd1a9,20|lat:269ms,5a653c9810f40f00018bd214,10|lat:269ms,5a653c2a10f40f00018bd213,7|lat:269ms
1516615200000,5a64d14110f40f00018bd1a9,23|lat:245ms,5a653c2a10f40f00018bd213,10|lat:245ms,5a653c9810f40f00018bd214,10|lat:245ms
1516618800000,5a64d14110f40f00018bd1a9,34|lat:232ms,5a653c9810f40f00018bd214,34|lat:232ms,5a653c2a10f40f00018bd213,28|lat:232ms
1516622400000,5a653c9810f40f00018bd214,66|lat:222ms,5a653c2a10f40f00018bd213,45|lat:222ms,5a64d14110f40f00018bd1a9,33|lat:222ms
1516626000000,5a653c9810f40f00018bd214,76|lat:192ms,5a64d14110f40f00018bd1a9,67|lat:192ms,5a653c2a10f40f00018bd213,45|lat:192ms
1516629600000,5a6555b910f40f00018bd22f,88|lat:162ms,5a64d14110f40f00018bd1a9,79|lat:162ms,5a653c2a10f40f00018bd213,68|lat:162ms
1516633200000,5a6555b910f40f00018bd22f,101|lat:146ms,5a653c9810f40f00018bd214,83|lat:146ms,5a65bd2d10f40f00018bd299,63|lat:146ms
1516636800000,5a65bd2d10f40f00018bd299,125|lat:194ms,5a6555b910f40f00018bd22f,96|lat:194ms,5a64d14110f40f00018bd1a9,87|lat:194ms
1516640400000,5a66017810f40f00018bd2fa,101|lat:162ms,5a65bd2d10f40f00018bd299,61|lat:162ms,5a64d14110f40f00018bd1a9,59|lat:162ms
1516644000000,5a66017810f40f00018bd2fa,287|lat:132ms,5a65bd2d10f40f00018bd299,85|lat:132ms,5a65c0d210f40f00018bd2a4,38|lat:132ms
1516647600000,5a66017810f40f00018bd2fa,175|lat:107ms,5a65bd2d10f40f00018bd299,80|lat:107ms,5a65ea4f10f40f00018bd2d8,28|lat:107ms
1516651200000,5a66017810f40f00018bd2fa,147|lat:65ms,5a65bd2d10f40f00018bd299,45|lat:65ms,5a6555b910f40f00018bd22f,27|lat:65ms
1516654800000,5a66017810f40f00018bd2fa,79|lat:43ms,5a65c0d210f40f00018bd2a4,22|lat:43ms,5a664a8010f40f00018bd37b,19|lat:43ms
1516658400000,5a66017810f40f00018bd2fa,101|lat:14ms,5a664a8010f40f00018bd37b,33|lat:14ms,5a65c0d210f40f00018bd2a4,25|lat:14ms
1516662000000,5a6661c710f40f00018bd3b6,67|lat:287ms,5a66017810f40f00018bd2fa,41|lat:287ms,5a6555b910f40f00018bd22f,33|lat:287ms
1516665600000,5a6661c710f40f00018bd3b6,52|lat:269ms,5a66017810f40f00018bd2fa,51|lat:269ms,5a666d9610f40f00018bd3c4,45|lat:269ms
1516669200000,5a66017810f40f00018bd2fa,59|lat:245ms,5a666d9610f40f00018bd3c4,53|lat:245ms,5a6661c710f40f00018bd3b6,47|lat:245ms
1516672800000,5a666d9610f40f00018bd3c4,46|lat:228ms,5a667b4f10f40f00018bd3dd,45|lat:228ms,5a6661c710f40f00018bd3b6,25|lat:228ms
1516676400000,5a6699d810f40f00018bd3fe,85|lat:220ms,5a666d9610f40f00018bd3c4,35|lat:220ms,5a6661c710f40f00018bd3b6,35|lat:220ms
1516680000000,5a6699d810f40f00018bd3fe,62|lat:211ms,5a667b4f10f40f00018bd3dd,21|lat:211ms,5a666d9610f40f00018bd3c4,18|lat:211ms
1516683600000,5a6699d810f40f00018bd3fe,42|lat:202ms,5a6661c710f40f00018bd3b6,29|lat:202ms,5a667b4f10f40f00018bd3dd,19|lat:202ms
1516687200000,5a6699d810f40f00018bd3fe,19|lat:192ms,5a666d9610f40f00018bd3c4,12|lat:192ms,5a6661c710f40f00018bd3b6,12|lat:192ms
1516690800000,5a6699d810f40f00018bd3fe,8|lat:169ms,5a6661c710f40f00018bd3b6,8|lat:169ms,5a667b4f10f40f00018bd3dd,7|lat:169ms
1516694400000,5a667b4f10f40f00018bd3dd,19|lat:156ms,5a666d9610f40f00018bd3c4,13|lat:156ms,5a6661c710f40f00018bd3b6,11|lat:156ms
1516698000000,5a6661c710f40f00018bd3b6,17|lat:292ms,5a667b4f10f40f00018bd3dd,8|lat:292ms,5a666d9610f40f00018bd3c4,8|lat:292ms
1516701600000,5a6699d810f40f00018bd3fe,22|lat:270ms,5a6661c710f40f00018bd3b6,18|lat:270ms,5a667b4f10f40f00018bd3dd,16|lat:270ms
1516705200000,5a6699d810f40f00018bd3fe,31|lat:247ms,5a666d9610f40f00018bd3c4,27|lat:247ms,5a6661c710f40f00018bd3b6,22|lat:247ms
1516708800000,5a6699d810f40f00018bd3fe,75|lat:186ms,5a6661c710f40f00018bd3b6,39|lat:186ms,5a666d9610f40f00018bd3c4,38|lat:186ms
1516712400000,5a6699d810f40f00018bd3fe,97|lat:156ms,5a668dd810f40f00018bd3f4,87|lat:156ms,5a667b4f10f40f00018bd3dd,59|lat:156ms
1516716000000,5a668d5910f40f00018bd3f2,117|lat:306ms,5a6699d810f40f00018bd3fe,94|lat:306ms,5a668dd810f40f00018bd3f4,75|lat:306ms
1516719600000,5a6707ba10f40f00018bd48d,120|lat:271ms,5a668d5910f40f00018bd3f2,117|lat:271ms,5a6699d810f40f00018bd3fe,103|lat:271ms
1516723200000,5a668d5910f40f00018bd3f2,110|lat:238ms,5a6707ba10f40f00018bd48d,109|lat:238ms,5a6695e910f40f00018bd3fa,95|lat:238ms
1516726800000,5a6695e910f40f00018bd3fa,118|lat:208ms,5a668d5910f40f00018bd3f2,85|lat:208ms,5a67499110f40f00018bd4f6,81|lat:208ms
1516730400000,5a6695e910f40f00018bd3fa,111|lat:185ms,5a67499110f40f00018bd4f6,59|lat:185ms,5a6707ba10f40f00018bd48d,42|lat:185ms
1516734000000,5a6695e910f40f00018bd3fa,84|lat:171ms,5a67499110f40f00018bd4f6,67|lat:171ms,5a6707ba10f40f00018bd48d,49|lat:171ms
1516737600000,5a6707ba10f40f00018bd48d,78|lat:146ms,5a67499110f40f00018bd4f6,56|lat:146ms,5a67508e10f40f00018bd4fe,44|lat:146ms
1516741200000,5a67508e10f40f00018bd4fe,74|lat:134ms,5a6707ba10f40f00018bd48d,62|lat:134ms,5a67499110f40f00018bd4f6,51|lat:134ms
1516744800000,5a67508e10f40f00018bd4fe,56|lat:124ms,5a6707ba10f40f00018bd48d,43|lat:124ms,5a6695e910f40f00018bd3fa,30|lat:124ms
1516748400000,5a67508e10f40f00018bd4fe,64|lat:308ms,5a67b2c910f40f00018bd62c,54|lat:308ms,5a67499110f40f00018bd4f6,33|lat:308ms
1516752000000,5a67508e10f40f00018bd4fe,55|lat:277ms,5a67b2c910f40f00018bd62c,38|lat:277ms,5a6707ba10f40f00018bd48d,34|lat:277ms
