approveDate,articleID,articleWordCount,commentID,commentType,createDate,depth,editorsSelection,inReplyTo,parentUserDisplayName,recommendations,sectionName,userDisplayName,userID,userLocation,,,,,,,,,,,,,,,,,,,
1514904077,5a4ac0a57c459f246b63d762,806,25398080,comment,1514902765,1,True,0,,29,Unknown,Todd,34173162,"Key West,fl",,,,,,,,,,,,,,,,,,,
1514915505,5a4ac0a57c459f246b63d762,806,25398082,comment,1514902772,1,False,0,,3,Unknown,Annette,68395522,New Jersey,,,,,,,,,,,,,,,,,,,
1514904277,5a4a0a2a7c459f246b63d6c0,1469,25398083,comment,1514902773,1,False,0,,6,Asia Pacific,Greenie,60762434,Vermont,,,,,,,,,,,,,,,,,,,
1514906290,5a4af08f7c459f246b63d781,846,25398084,comment,1514902777,1,False,0,,3,Unknown,CO Gal,66695212,Colorado,,,,,,,,,,,,,,,,,,,
1514907094,5a4ab3fd7c459f246b63d755,885,25398087,comment,1514902782,1,False,0,,7,Unknown,Carl Szabo,60899897,Maryland,,,,,,,,,,,,,,,,,,,
1514904614,5a4a75337c459f246b63d71b,1538,25398089,comment,1514902799,1,False,0,,6,Middle East,David Hamilton,69487951,Austin/Paris,,,,,,,,,,,,,,,,,,,
1514908240,5a4b582d7c459f246b63d7f0,4066,25398090,comment,1514902800,1,False,0,,13,Unknown,Vanine,55810187,Sacramento,,,,,,,,,,,,,,,,,,,
1514905938,5a4a30e37c459f246b63d6da,1083,25398091,userReply,1514902800,2,False,25392350,ML Sweet,9,Live,K Fellows,73323840,"West Midlands, UK",,,,,,,,,,,,,,,,,,,
1514904293,5a4a0a2a7c459f246b63d6c0,1469,25398092,comment,1514902813,1,False,0,,2,Asia Pacific,Inkblot,62008641,Western Mass.,,,,,,,,,,,,,,,,,,,
1514904300,5a4a0a2a7c459f246b63d6c0,1469,25398093,comment,1514902814,1,False,0,,6,Asia Pacific,Big Text,59014290,Dallas,,,,,,,,,,,,,,,,,,,
1514904776,5a4af08f7c459f246b63d781,846,25398094,comment,1514902822,1,False,0,,0,Unknown,Don Alfonso,32447517,Boston,,,,,,,,,,,,,,,,,,,
1514904308,5a4a0a2a7c459f246b63d6c0,1469,25398095,comment,1514902830,1,False,0,,4,Asia Pacific,Ian Maitland,4057582,Minneapolis,,,,,,,,,,,,,,,,,,,
1514904807,5a4af08f7c459f246b63d781,846,25398097,comment,1514902833,1,False,0,,2,Unknown,shannon,18673219,Cookeville tn,,,,,,,,,,,,,,,,,,,
1514903835,5a4af08f7c459f246b63d781,846,25398099,comment,1514902858,1,False,0,,2,Unknown,Carol,59459066,"Key West, Fla",,,,,,,,,,,,,,,,,,,
1514904546,5a4ab5467c459f246b63d757,1901,25398102,comment,1514902866,1,False,0,,150,Politics,rscan,20424925,"Austin, Tx",,,,,,,,,,,,,,,,,,,
1514904614,5a4a75337c459f246b63d71b,1538,25398103,comment,1514902877,1,False,0,,6,Middle East,"Cone, S",26308038,"Bowie, MD",,,,,,,,,,,,,,,,,,,
1514906017,5a4ac0a57c459f246b63d762,806,25398105,comment,1514902910,1,False,0,,0,Unknown,Paul,51664074,"Ocean, NJ",,,,,,,,,,,,,,,,,,,
1514906017,5a4b7f817c459f246b63d833,811,25398107,comment,1514902915,1,False,0,,153,Media,Jack Spann,75815460,NYC,,,,,,,,,,,,,,,,,,,
1514905311,5a4af08f7c459f246b63d781,846,25398106,comment,1514902915,1,False,0,,0,Unknown,John MD,47288354,NJ,,,,,,,,,,,,,,,,,,,
1514905938,5a4a30e37c459f246b63d6da,1083,25398110,comment,1514902924,1,False,0,,44,Live,Sharon Fratepietro,12907077,"Charleston, SC",,,,,,,,,,,,,,,,,,,
1514908797,5a4ac0a57c459f246b63d762,806,25398111,comment,1514902928,1,False,0,,1,Unknown,Steven Hamberg,12061022,"Falls Church, VA",,,,,,,,,,,,,,,,,,,
1514904780,5a4af08f7c459f246b63d781,846,25398113,comment,1514902937,1,False,0,,0,Unknown,jm,21798394,ithaca ny,,,,,,,,,,,,,,,,,,,
1514904297,5a4ac0a57c459f246b63d762,806,25398115,userReply,1514902938,2,False,25397399,ed,0,Unknown,David Kannas,59828957,"Seattle, WA",,,,,,,,,,,,,,,,,,,
1514904324,5a4a0a2a7c459f246b63d6c0,1469,25398114,comment,1514902938,1,False,0,,55,Asia Pacific,KJ,63446969,Tennessee,,,,,,,,,,,,,,,,,,,
1514905343,5a4af08f7c459f246b63d781,846,25398116,userReply,1514902948,2,False,25396290,DFR,1,Unknown,JG,1409990,NY,,,,,,,,,,,,,,,,,,,
1514904614,5a4a75337c459f246b63d71b,1538,25398117,comment,1514902951,1,False,0,,10,Middle East,NW,62553749,AK,,,,,,,,,,,,,,,,,,,
1514905338,5a4ac0a57c459f246b63d762,806,25398119,userReply,1514902957,2,False,25395801,James Ricciardi,0,Unknown,Concernicus,58837017,"Hopeless, America",,,,,,,,,,,,,,,,,,,
1514905989,5a4b7f817c459f246b63d833,811,25398120,comment,1514902959,1,False,0,,27,Media,MJB,57284115,Tucson,,,,,,,,,,,,,,,,,,,
1514907094,5a4ab3fd7c459f246b63d755,885,25398121,comment,1514902960,1,False,0,,1,Unknown,H Anderson,71803361,Atlanta,,,,,,,,,,,,,,,,,,,
1514903867,5a4af08f7c459f246b63d781,846,25398122,comment,1514902978,1,False,0,,1,Unknown,john smith,70754444,"watrerllo, IA",,,,,,,,,,,,,,,,,,,
1514905938,5a4a30e37c459f246b63d6da,1083,25398123,comment,1514902982,1,False,0,,31,Live,hanxueying,84094335,Virginia,,,,,,,,,,,,,,,,,,,
1514904328,5a4a0a2a7c459f246b63d6c0,1469,25398124,userReply,1514902984,2,False,25397695,Shtarka,3,Asia Pacific,Kevin Lawson,71256149,Bavaria,,,,,,,,,,,,,,,,,,,
1514903795,5a4af08f7c459f246b63d781,846,25398125,comment,1514902989,1,False,0,,0,Unknown,Lev,68561969,CA,,,,,,,,,,,,,,,,,,,
1514904088,5a4ac0a57c459f246b63d762,806,25398126,comment,1514902989,1,False,0,,0,Unknown,Joan Erlanger,62626676,Oregon,,,,,,,,,,,,,,,,,,,
1514904614,5a4a75337c459f246b63d71b,1538,25398128,userReply,1514902998,2,False,25394552,Bzl15,0,Middle East,David Hamilton,69487951,Austin/Paris,,,,,,,,,,,,,,,,,,,
1514909771,5a4a8aec7c459f246b63d732,1155,25398131,comment,1514903031,1,False,0,,11,Unknown,Sean,43936405,Greenwich,,,,,,,,,,,,,,,,,,,
1514904821,5a4af08f7c459f246b63d781,846,25398132,comment,1514903033,1,False,0,,2,Unknown,d,58224008,ny,,,,,,,,,,,,,,,,,,,
1514904336,5a4a0a2a7c459f246b63d6c0,1469,25398133,comment,1514903036,1,False,0,,16,Asia Pacific,Ed A,3294568,Boston,,,,,,,,,,,,,,,,,,,
1514910172,5a4aa7937c459f246b63d747,638,25398134,comment,1514903039,1,False,0,,4,Unknown,Mike Robb,32183932,Chapel Hill,,,,,,,,,,,,,,,,,,,
1514903047,5a4aa7937c459f246b63d747,638,25398135,comment,1514903043,1,False,0,,1,Unknown,Eero,78398865,East End,,,,,,,,,,,,,,,,,,,
1514905247,5a4ac0a57c459f246b63d762,806,25398138,comment,1514903054,1,False,0,,5,Unknown,Terry,44373237,Tucson,,,,,,,,,,,,,,,,,,,
1514903828,5a4af08f7c459f246b63d781,846,25398140,comment,1514903056,1,False,0,,0,Unknown,timothy holmes,79431112,86351,,,,,,,,,,,,,,,,,,,
1514903063,5a4aa7937c459f246b63d747,638,25398141,comment,1514903058,1,False,0,,3,Unknown,Quoth The Raven,8795912,Michigan,,,,,,,,,,,,,,,,,,,
1514903089,5a4ac0a57c459f246b63d762,806,25398143,userReply,1514903085,2,False,25397309,ChristineMcM,1,Unknown,ChristineMcM,2073520,Massachusetts,,,,,,,,,,,,,,,,,,,
1514905307,5a4af08f7c459f246b63d781,846,25398144,comment,1514903086,1,False,0,,0,Unknown,Mike Pod,56445293,DE,,,,,,,,,,,,,,,,,,,
1514903094,5a4ac0a57c459f246b63d762,806,25398145,userReply,1514903091,2,False,25397525,Wiser Man,0,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514904365,5a4ab5467c459f246b63d757,1901,25398146,comment,1514903097,1,False,0,,73,Politics,scott,41065152,New York,,,,,,,,,,,,,,,,,,,
1514904367,5a4ab5467c459f246b63d757,1901,25398149,comment,1514903119,1,False,0,,15,Politics,CS,56588248,Ohio,,,,,,,,,,,,,,,,,,,
1514903134,5a4b432c7c459f246b63d7db,970,25398152,comment,1514903130,1,False,0,,3,Unknown,c smith,4191958,PA,,,,,,,,,,,,,,,,,,,
1514903798,5a4af08f7c459f246b63d781,846,25398153,comment,1514903141,1,False,0,,0,Unknown,Jonathan,81467230,"Philadelphia, PA",,,,,,,,,,,,,,,,,,,
1514903160,5a4af08f7c459f246b63d781,846,25398155,comment,1514903154,1,False,0,,0,Unknown,Stephen N,5290458,"Toronto, Canada",,,,,,,,,,,,,,,,,,,
1514903799,5a4af08f7c459f246b63d781,846,25398156,comment,1514903155,1,False,0,,1,Unknown,Patricia J.,41161762,"Oakland, CA",,,,,,,,,,,,,,,,,,,
1514904133,5a4ac0a57c459f246b63d762,806,25398157,comment,1514903161,1,False,0,,6,Unknown,REK,16587970,"Asheville, NC",,,,,,,,,,,,,,,,,,,
1514905312,5a4af08f7c459f246b63d781,846,25398158,comment,1514903164,1,False,0,,0,Unknown,Michael Asch,17147656,"Victoria, BC",,,,,,,,,,,,,,,,,,,
1514904354,5a4a0a2a7c459f246b63d6c0,1469,25398159,comment,1514903169,1,False,0,,2,Asia Pacific,nemesis,81941386,Virginia,,,,,,,,,,,,,,,,,,,
1514904619,5a4ab5467c459f246b63d757,1901,25398160,comment,1514903171,1,False,0,,213,Politics,PaulB67,6136710,Charlotte,,,,,,,,,,,,,,,,,,,
1514903182,5a4ac0a57c459f246b63d762,806,25398161,userReply,1514903179,2,False,25397342,William Trainor,0,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514908270,5a4b582d7c459f246b63d7f0,4066,25398163,comment,1514903194,1,False,0,,75,Unknown,GoatMaaaaam,83605113,"Seattle, Wa",,,,,,,,,,,,,,,,,,,
1514904617,5a4ab5467c459f246b63d757,1901,25398164,comment,1514903194,1,False,0,,20,Politics,Alexandra Hamilton,78226977,NY,,,,,,,,,,,,,,,,,,,
1514903856,5a4af08f7c459f246b63d781,846,25398165,comment,1514903197,1,False,0,,0,Unknown,just Robert,48063402,North Carolina,,,,,,,,,,,,,,,,,,,
1514903867,5a4af08f7c459f246b63d781,846,25398169,comment,1514903206,1,False,0,,3,Unknown,Brian P Davis,79293179,"Columbia, MO",,,,,,,,,,,,,,,,,,,
1514903213,5a4aa7937c459f246b63d747,638,25398168,userReply,1514903206,2,False,25397604,Hal Ginsberg,1,Unknown,Ana Luisa,32716950,Belgium,,,,,,,,,,,,,,,,,,,
1514903215,5a4b58417c459f246b63d7f3,1586,25398170,comment,1514903212,1,False,0,,11,Unknown,Jonathan,11145175,Oronoque,,,,,,,,,,,,,,,,,,,
1514905681,5a4ac0a57c459f246b63d762,806,25398171,comment,1514903222,1,False,0,,0,Unknown,John C,46945167,MA,,,,,,,,,,,,,,,,,,,
1514903233,5a4ab3fd7c459f246b63d755,885,25398172,userReply,1514903226,2,False,25396961,Marc,0,Unknown,Susan H,54544961,ME,,,,,,,,,,,,,,,,,,,
1514904358,5a4a0a2a7c459f246b63d6c0,1469,25398173,userReply,1514903235,2,False,25397846,George Janeiro,1,Asia Pacific,Amy,32700530,Brooklyn,,,,,,,,,,,,,,,,,,,
1514920881,5a4ac0a57c459f246b63d762,806,25398174,comment,1514903239,1,False,0,,0,Unknown,Hamilton,48016887,South Carolina,,,,,,,,,,,,,,,,,,,
1514903251,5a4aa7937c459f246b63d747,638,25398176,comment,1514903247,1,False,0,,4,Unknown,Ron Cohen,45502378,"Waltham, MA",,,,,,,,,,,,,,,,,,,
1514903791,5a4af08f7c459f246b63d781,846,25398179,userReply,1514903267,2,False,25396290,DFR,1,Unknown,JG,1409990,NY,,,,,,,,,,,,,,,,,,,
1514903276,5a4b432c7c459f246b63d7db,970,25398181,userReply,1514903272,2,False,25397256,John Barry,2,Unknown,B.D.,38769925,"Topeka, KS",,,,,,,,,,,,,,,,,,,
1514905651,5a4ac0a57c459f246b63d762,806,25398183,userReply,1514903275,2,False,25395750,Ian Maitland,1,Unknown,Jon Lamkin,69178837,"Houston, Texas",,,,,,,,,,,,,,,,,,,
1514904583,5a4ab5467c459f246b63d757,1901,25398182,comment,1514903275,1,False,0,,79,Politics,The 1%,76255821,Covina,,,,,,,,,,,,,,,,,,,
1514905379,5a4a0db27c459f246b63d6c2,215,25398188,comment,1514903318,1,False,0,,3,Unknown,Ellie Kazandjian,26016410,NY,,,,,,,,,,,,,,,,,,,
1514903686,5a4aa7937c459f246b63d747,638,25398189,comment,1514903323,1,False,0,,2,Unknown,Michael Kennedy,14031584,"Portland, Oregon",,,,,,,,,,,,,,,,,,,
1514904567,5a4b8fd77c459f246b63d850,901,25398191,comment,1514903328,1,False,0,,4,Unknown,flxelkt,67448172,San Diego,,,,,,,,,,,,,,,,,,,
1514903332,5a4ac0a57c459f246b63d762,806,25398192,comment,1514903330,1,False,0,,1,Unknown,Butch Zed Jr.,69089999,NYC,,,,,,,,,,,,,,,,,,,
1514904116,5a4b6c327c459f246b63d819,1154,25398194,comment,1514903334,1,False,0,,1,Middle East,Jack,50866691,New York,,,,,,,,,,,,,,,,,,,
1514908245,5a4b582d7c459f246b63d7f0,4066,25398195,comment,1514903336,1,False,0,,28,Unknown,Anthony Tedesco,57444409,Lakewood No,,,,,,,,,,,,,,,,,,,
1514903608,5a4b432c7c459f246b63d7db,970,25398196,comment,1514903339,1,False,0,,1,Unknown,Jeff D. Emerson,2025358,New York City,,,,,,,,,,,,,,,,,,,
1514903712,5a4b432c7c459f246b63d7db,970,25398197,comment,1514903344,1,False,0,,1,Unknown,Jacques Mounier,66805179,Larchmont,,,,,,,,,,,,,,,,,,,
1514906185,5a4a0a2a7c459f246b63d6c0,1469,25398198,comment,1514903353,1,False,0,,1,Asia Pacific,rudolf,27373230,new york,,,,,,,,,,,,,,,,,,,
1514904370,5a4a0a2a7c459f246b63d6c0,1469,25398199,comment,1514903353,1,False,0,,2,Asia Pacific,Massimo Podrecca,57923638,Fort Lee,,,,,,,,,,,,,,,,,,,
1514904610,5a4ab5467c459f246b63d757,1901,25398200,comment,1514903354,1,False,0,,80,Politics,James,80229762,NYC,,,,,,,,,,,,,,,,,,,
1514904379,5a4af08f7c459f246b63d781,846,25398201,comment,1514903358,1,False,0,,0,Unknown,val,65112499,watertown,,,,,,,,,,,,,,,,,,,
1514904577,5a4b8fd77c459f246b63d850,901,25398202,comment,1514903361,1,False,0,,42,Unknown,Garrett Clay,57981976,"San Carlos, CA",,,,,,,,,,,,,,,,,,,
1514904377,5a4a0a2a7c459f246b63d6c0,1469,25398203,comment,1514903367,1,False,0,,16,Asia Pacific,McGloin,72967915,Brooklyn,,,,,,,,,,,,,,,,,,,
1514908388,5a4ae6077c459f246b63d777,1270,25398204,comment,1514903370,1,False,0,,52,Dance,Billy,58923635,"The woods are lovely, dark and deep.",,,,,,,,,,,,,,,,,,,
1514905745,5a4ac0a57c459f246b63d762,806,25398205,comment,1514903373,1,False,0,,3,Unknown,Eddie Allen,11013742,"Trempealeau, Wisconsin",,,,,,,,,,,,,,,,,,,
1514904122,5a4b6c327c459f246b63d819,1154,25398206,comment,1514903381,1,True,0,,378,Middle East,RLW,16989055,Chicago,,,,,,,,,,,,,,,,,,,
1514905178,5a4aa7937c459f246b63d747,638,25398207,comment,1514903381,1,False,0,,3,Unknown,Charles,71299546,"Tecumseh, Michigan",,,,,,,,,,,,,,,,,,,
1514908723,5a4ac0a57c459f246b63d762,806,25398208,comment,1514903384,1,False,0,,1,Unknown,Todd Hawkins,45734662,"Charlottesville, VA",,,,,,,,,,,,,,,,,,,
1514903409,5a4af08f7c459f246b63d781,846,25398209,comment,1514903404,1,False,0,,2,Unknown,Hank,33125743,"West Caldwell, nj",,,,,,,,,,,,,,,,,,,
1514909041,5a4ac0a57c459f246b63d762,806,25398211,comment,1514903413,1,False,0,,7,Unknown,steve,12723708,nyc,,,,,,,,,,,,,,,,,,,
1514908445,5a4ae6077c459f246b63d777,1270,25398215,comment,1514903454,1,False,0,,59,Dance,laurie rosner,48519938,new york city,,,,,,,,,,,,,,,,,,,
1514914616,5a4ac2787c459f246b63d763,1598,25398216,comment,1514903455,1,False,0,,9,Middle East,HowIseeIt,69064499,NY,,,,,,,,,,,,,,,,,,,
1514904383,5a4a0a2a7c459f246b63d6c0,1469,25398219,comment,1514903473,1,False,0,,5,Asia Pacific,david g sutliff,63702105,"st. joseph, mi",,,,,,,,,,,,,,,,,,,
1514904618,5a4ab5467c459f246b63d757,1901,25398222,comment,1514903482,1,False,0,,4,Politics,Westerner,35136897,Indiana,,,,,,,,,,,,,,,,,,,
1514904367,5a4ab5467c459f246b63d757,1901,25398225,comment,1514903501,1,True,0,,411,Politics,Jud Hendelman,42184281,Switzerland,,,,,,,,,,,,,,,,,,,
1514904409,5a4af08f7c459f246b63d781,846,25398227,comment,1514903503,1,False,0,,2,Unknown,Lee N,48281110,"Chapel Hill, NC",,,,,,,,,,,,,,,,,,,
1514905541,5a4ac0a57c459f246b63d762,806,25398228,comment,1514903507,1,False,0,,0,Unknown,ljr,52172524,Morrisville,,,,,,,,,,,,,,,,,,,
1514904384,5a4af08f7c459f246b63d781,846,25398229,comment,1514903512,1,False,0,,1,Unknown,Mark V,67379338,Denver,,,,,,,,,,,,,,,,,,,
1514903520,5a4b7f817c459f246b63d833,811,25398230,comment,1514903518,1,False,0,,51,Media,stu freeman,35591703,brooklyn,,,,,,,,,,,,,,,,,,,
1514904366,5a4ab5467c459f246b63d757,1901,25398232,comment,1514903522,1,False,0,,121,Politics,Robedt A Pinkus,44336946,"Studio City, CA",,,,,,,,,,,,,,,,,,,
1514904388,5a4a0a2a7c459f246b63d6c0,1469,25398233,comment,1514903533,1,False,0,,66,Asia Pacific,Larry,28220645,Morris County,,,,,,,,,,,,,,,,,,,
1514904363,5a4af08f7c459f246b63d781,846,25398234,comment,1514903534,1,False,0,,1,Unknown,Mel Thomas,74643280,"North Bethesda, MD",,,,,,,,,,,,,,,,,,,
1514904392,5a4a0a2a7c459f246b63d6c0,1469,25398236,userReply,1514903538,2,False,25397861,Steve,0,Asia Pacific,McGloin,72967915,Brooklyn,,,,,,,,,,,,,,,,,,,
1514904031,5a4ac2787c459f246b63d763,1598,25398237,comment,1514903562,1,False,0,,8,Middle East,clarity007,58271111,"tucson, AZ",,,,,,,,,,,,,,,,,,,
1514905230,5a4ac0a57c459f246b63d762,806,25398238,comment,1514903574,1,False,0,,1,Unknown,MD Monroe,40697711,Hudson Valley,,,,,,,,,,,,,,,,,,,
1514904983,5a4a0a2a7c459f246b63d6c0,1469,25398239,comment,1514903575,1,False,0,,0,Asia Pacific,John,66544208,Connecticut,,,,,,,,,,,,,,,,,,,
1514904938,5a4a0a2a7c459f246b63d6c0,1469,25398240,comment,1514903576,1,False,0,,2,Asia Pacific,DAT,65953665,San Antonio,,,,,,,,,,,,,,,,,,,
1514903584,5a4aa7937c459f246b63d747,638,25398241,comment,1514903580,1,False,0,,1,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514903592,5a4af5ba7c459f246b63d786,255,25398243,comment,1514903586,1,False,0,,5,Unknown,archaeoprof,58599774,"Jupiter, FL",,,,,,,,,,,,,,,,,,,
1514904380,5a4af08f7c459f246b63d781,846,25398245,comment,1514903594,1,False,0,,0,Unknown,Voltron,66341200,CT,,,,,,,,,,,,,,,,,,,
1514903608,5a4af08f7c459f246b63d781,846,25398244,comment,1514903594,1,False,0,,3,Unknown,aacat,54958957,Maryland,,,,,,,,,,,,,,,,,,,
1514905312,5a4af08f7c459f246b63d781,846,25398246,comment,1514903595,1,False,0,,1,Unknown,a href=,2346992,"Dallas, TX",,,,,,,,,,,,,,,,,,,
1514904611,5a4ab5467c459f246b63d757,1901,25398247,comment,1514903596,1,False,0,,21,Politics,rocket,73719433,central florida,,,,,,,,,,,,,,,,,,,
1514917168,5a4ae6077c459f246b63d777,1270,25398248,comment,1514903597,1,False,0,,19,Dance,Dream Weaver,63135032,Phoenix,,,,,,,,,,,,,,,,,,,
1514904414,5a4af08f7c459f246b63d781,846,25398250,comment,1514903598,1,False,0,,1,Unknown,Joanne,42434111,Pennsylvania,,,,,,,,,,,,,,,,,,,
1514910077,5a4ab3fd7c459f246b63d755,885,25398251,comment,1514903609,1,False,0,,1,Unknown,David S,58608410,Kansas,,,,,,,,,,,,,,,,,,,
1514905522,5a4ac0a57c459f246b63d762,806,25398252,comment,1514903616,1,True,0,,51,Unknown,Rolfe,68066412,Shaker Heights Ohio,,,,,,,,,,,,,,,,,,,
1514904380,5a4af08f7c459f246b63d781,846,25398254,comment,1514903624,1,False,0,,0,Unknown,gratis,18862124,Colorado,,,,,,,,,,,,,,,,,,,
1514905156,5a4aa7937c459f246b63d747,638,25398255,comment,1514903628,1,False,0,,2,Unknown,Ted,67711219,Portland,,,,,,,,,,,,,,,,,,,
1514904036,5a4ac2787c459f246b63d763,1598,25398256,comment,1514903632,1,False,0,,205,Middle East,robert feuer,44952936,california,,,,,,,,,,,,,,,,,,,
1514904358,5a4af08f7c459f246b63d781,846,25398258,comment,1514903653,1,False,0,,0,Unknown,Michael Ollie Clayton,31190018,"wisely on my farm in Columbia, Louisiana",,,,,,,,,,,,,,,,,,,
1514904365,5a4ab5467c459f246b63d757,1901,25398259,comment,1514903655,1,False,0,,16,Politics,Yaspar,83404926,"Salt Lake City, Utah",,,,,,,,,,,,,,,,,,,
1514904477,5a4af08f7c459f246b63d781,846,25398260,userReply,1514903656,2,False,25395989,Howard,3,Unknown,Zatari,72040400,anywhere,,,,,,,,,,,,,,,,,,,
1514903677,5a4ac2787c459f246b63d763,1598,25398261,comment,1514903660,1,False,0,,86,Middle East,Bruce Rozenblit,38331232,"Kansas City, MO",,,,,,,,,,,,,,,,,,,
1514906218,5a4a0a2a7c459f246b63d6c0,1469,25398263,userReply,1514903673,2,False,25397900,Kat,1,Asia Pacific,Amy,32700530,Brooklyn,,,,,,,,,,,,,,,,,,,
1514905652,5a4ac0a57c459f246b63d762,806,25398267,comment,1514903695,1,False,0,,0,Unknown,Scouters,5637527,Texas,,,,,,,,,,,,,,,,,,,
1514903702,5a4ab3fd7c459f246b63d755,885,25398269,userReply,1514903697,2,False,25395997,Joe Sparks,1,Unknown,muddyw,57797899,upstate ny,,,,,,,,,,,,,,,,,,,
1514904446,5a4af08f7c459f246b63d781,846,25398274,comment,1514903719,1,False,0,,4,Unknown,Patrick Stevens,56958676,MN,,,,,,,,,,,,,,,,,,,
1514903733,5a4b7f817c459f246b63d833,811,25398276,comment,1514903731,1,False,0,,106,Media,Dixie Lee,7857595,Boston,,,,,,,,,,,,,,,,,,,
1514903738,5a4ae6077c459f246b63d777,1270,25398277,comment,1514903732,1,False,0,,140,Dance,A,67037842,On This Crazy Planet,,,,,,,,,,,,,,,,,,,
1514904127,5a4b6c327c459f246b63d819,1154,25398278,comment,1514903741,1,False,0,,167,Middle East,JM,75113951,"San Francisco, CA",,,,,,,,,,,,,,,,,,,
1514904392,5a4af08f7c459f246b63d781,846,25398279,comment,1514903754,1,False,0,,0,Unknown,Iver Thompson,37475504,"Pasadena, CA",,,,,,,,,,,,,,,,,,,
1514903765,5a4b432c7c459f246b63d7db,970,25398280,comment,1514903760,1,False,0,,22,Unknown,Andy,440746,NYC,,,,,,,,,,,,,,,,,,,
1514903801,5a4af5ba7c459f246b63d786,255,25398281,comment,1514903763,1,False,0,,1,Unknown,Meg H.,4303650,Salt Point,,,,,,,,,,,,,,,,,,,
1514905342,5a4af08f7c459f246b63d781,846,25398284,comment,1514903781,1,False,0,,0,Unknown,Joel Solonche,68574225,"Blooming Grove, NY",,,,,,,,,,,,,,,,,,,
1514904381,5a4af08f7c459f246b63d781,846,25398286,comment,1514903790,1,False,0,,0,Unknown,jabarry,55063995,maryland,,,,,,,,,,,,,,,,,,,
1514906812,5a4af08f7c459f246b63d781,846,25398288,comment,1514903793,1,False,0,,4,Unknown,J. Ó Muirgheasa,39519113,"New York, NY",,,,,,,,,,,,,,,,,,,
1514903840,5a4aa7937c459f246b63d747,638,25398287,userReply,1514903793,2,False,25397086,memo laiceps,0,Unknown,vulcanalex,63687177,Tennessee,,,,,,,,,,,,,,,,,,,
1514905655,5a4ac0a57c459f246b63d762,806,25398290,comment,1514903802,1,False,0,,0,Unknown,John Grillo,70564355,"Edgewater,MD",,,,,,,,,,,,,,,,,,,
1514904941,5a4a0a2a7c459f246b63d6c0,1469,25398291,comment,1514903804,1,False,0,,4,Asia Pacific,dkensil,10317434,"mountain view, california",,,,,,,,,,,,,,,,,,,
1514904940,5a4a0a2a7c459f246b63d6c0,1469,25398292,comment,1514903809,1,False,0,,5,Asia Pacific,KM,63561579,"Fargo, Nd",,,,,,,,,,,,,,,,,,,
1514905014,5a4a0a2a7c459f246b63d6c0,1469,25398293,userReply,1514903811,2,False,25397717,James,7,Asia Pacific,McGloin,72967915,Brooklyn,,,,,,,,,,,,,,,,,,,
1514903835,5a4ac0a57c459f246b63d762,806,25398294,userReply,1514903828,2,False,25395403,David Parsons,2,Unknown,David Parsons,57987015,San Francisco,,,,,,,,,,,,,,,,,,,
1514904409,5a4af08f7c459f246b63d781,846,25398295,comment,1514903830,1,False,0,,3,Unknown,Mark Roderick,65174650,"Merchantville, NJ",,,,,,,,,,,,,,,,,,,
1514904915,5a4a0a2a7c459f246b63d6c0,1469,25398296,comment,1514903839,1,True,0,,43,Asia Pacific,Rowdy,46624646,"Stuart, Florida",,,,,,,,,,,,,,,,,,,
1514904941,5a4a0a2a7c459f246b63d6c0,1469,25398297,comment,1514903840,1,False,0,,3,Asia Pacific,M.S. Shackley,68806438,Albuquerque,,,,,,,,,,,,,,,,,,,
1514904857,5a4af08f7c459f246b63d781,846,25398298,comment,1514903842,1,False,0,,1,Unknown,Alex,35584957,Atlanta,,,,,,,,,,,,,,,,,,,
1514906633,5a4ac0a57c459f246b63d762,806,25398299,comment,1514903842,1,False,0,,0,Unknown,ch,56770124,Indiana,,,,,,,,,,,,,,,,,,,
1514905929,5a4af08f7c459f246b63d781,846,25398300,comment,1514903847,1,False,0,,1,Unknown,ChesBay,69280534,Maryland,,,,,,,,,,,,,,,,,,,
1514908240,5a4b58417c459f246b63d7f3,1586,25398301,comment,1514903863,1,False,0,,4,Unknown,John Smith,35001936,"Cherry Hill, NJ",,,,,,,,,,,,,,,,,,,
1514904796,5a4af08f7c459f246b63d781,846,25398303,comment,1514903885,1,False,0,,2,Unknown,Tim C,73912860,West Hartford CT,,,,,,,,,,,,,,,,,,,
1514903906,5a4a0a2a7c459f246b63d6c0,1469,25398306,comment,1514903895,1,False,0,,9,Asia Pacific,ChristineMcM,2073520,Massachusetts,,,,,,,,,,,,,,,,,,,
1514905355,5a4a0a2a7c459f246b63d6c0,1469,25398307,userReply,1514903895,2,False,25397695,Shtarka,2,Asia Pacific,lily evans,81242066,South Korea,,,,,,,,,,,,,,,,,,,
1514904136,5a4b6c327c459f246b63d819,1154,25398308,comment,1514903899,1,False,0,,277,Middle East,ACJ,33241678,Chicago,,,,,,,,,,,,,,,,,,,
1514905762,5a4ac2787c459f246b63d763,1598,25398309,comment,1514903901,1,False,0,,19,Middle East,Rocky,65553328,Seattle,,,,,,,,,,,,,,,,,,,
